symbol,date,expiry,option_type,strike_price,open,high,low,close,ltp,settle_price,no_of_contracts,turnover_in_lakhs,premium_turnover_in_lakhs,open_int,change_in_oi,underlying_value,time_to_expiration
NIFTY,2025-07-24,2025-08-28,CE,25800.0,133.95,134.5,94.35,96.6,94.5,96.6,10815.0,210136.8,866.55,504075.0,137400.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,23800.0,1428.5,1428.5,1428.5,1428.5,1428.5,1479.95,1.0,18.92,1.07,2925.0,,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,25150.0,436.0,436.0,330.0,338.0,333.9,338.0,1242.0,23762.53,335.3,50700.0,15675.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,23000.0,2345.05,2345.05,2160.0,2187.55,2181.55,2187.55,329.0,6224.5,549.25,129375.0,18300.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,25900.0,110.05,110.05,75.6,77.45,75.65,77.45,6311.0,122999.46,408.28,276900.0,34050.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,24400.0,984.5,987.25,850.0,886.0,886.0,886.0,41.0,778.86,28.56,11025.0,900.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,24250.0,1019.3,1019.3,1019.3,1019.3,1019.3,1019.3,1.0,18.95,0.76,975.0,-75.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,25000.0,539.05,539.05,414.05,428.85,420.0,428.85,16415.0,313285.87,5504.62,2156775.0,240600.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,26350.0,34.8,34.9,26.6,26.95,26.8,26.95,160.0,3165.42,3.42,18675.0,-2550.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,23100.0,2110.0,2110.0,2100.0,2101.4,2106.9,2101.4,7.0,132.32,11.05,525.0,450.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,27350.0,35.0,35.0,5.95,6.55,7.1,6.55,42.0,861.75,0.22,2700.0,2700.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,22800.0,2462.0,2462.0,2370.0,2381.0,2381.0,2406.0,15.0,283.55,27.05,1800.0,1050.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,23700.0,1518.55,1518.55,1518.55,1518.55,1518.55,1566.95,1.0,18.91,1.14,1350.0,75.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,26750.0,13.3,14.55,11.4,12.55,12.3,12.55,32.0,642.31,0.31,16275.0,450.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,25700.0,165.0,169.2,117.4,120.7,118.15,120.7,5868.0,113691.66,585.96,551925.0,54975.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,23900.0,1313.0,1338.45,1313.0,1338.45,1338.45,1338.45,4.0,75.66,3.96,1275.0,75.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,25600.0,203.45,205.05,141.85,147.4,141.85,147.4,6477.0,125138.85,780.45,418350.0,87450.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-08-28,CE,23850.0,1378.0,1378.0,1378.0,1378.0,1378.0,1437.1,2.0,37.84,2.07,1050.0,150.0,25062.1,0.09582477754962354
NIFTY,2025-07-24,2025-09-25,CE,26250.0,155.5,155.5,131.8,135.35,133.15,135.35,79.0,1563.45,8.14,7275.0,-1125.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26600.0,96.2,101.95,75.1,76.95,75.1,76.95,1279.0,25595.79,79.74,86625.0,-19575.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,20000.0,5473.1,5473.1,5270.0,5270.0,5270.0,5272.05,9.0,171.02,36.02,105825.0,-300.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,23000.0,2480.0,2480.0,2310.0,2346.55,2335.55,2346.55,457.0,8699.24,815.99,305925.0,13800.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26500.0,115.05,115.05,89.75,92.2,89.75,92.2,5946.0,118619.21,442.46,678825.0,73950.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,27000.0,50.3,51.65,41.65,42.55,42.0,42.55,6486.0,131566.91,225.41,1130550.0,-35700.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25500.0,467.0,467.0,380.0,393.1,380.0,393.1,4473.0,86929.72,1383.6,515625.0,128850.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26400.0,129.05,132.8,104.0,105.8,105.0,105.8,578.0,11492.33,47.93,73425.0,12150.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26300.0,157.15,163.25,121.25,123.65,122.5,123.65,652.0,12924.53,63.83,257775.0,21750.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,30000.0,3.75,4.1,3.25,3.8,3.8,3.8,588.0,13231.63,1.63,305850.0,-14400.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,21000.0,4310.0,4310.0,4250.0,4281.75,4275.55,4281.75,62.0,1175.05,198.55,427950.0,2100.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26450.0,118.0,118.0,97.7,97.7,97.7,97.7,38.0,756.75,2.93,7875.0,750.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26750.0,70.2,71.25,60.95,61.45,62.0,61.45,151.0,3036.63,7.19,27975.0,975.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25550.0,362.25,366.8,362.25,366.8,366.8,577.25,4.0,77.74,1.09,5400.0,-150.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26350.0,126.7,126.7,114.0,115.5,114.0,115.5,55.0,1091.82,4.89,6000.0,-750.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,28000.0,15.5,15.5,13.55,14.05,13.75,14.05,1946.0,40887.1,21.1,862950.0,6225.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25150.0,617.4,617.4,572.0,572.0,572.0,572.0,2.0,38.62,0.89,1950.0,75.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26850.0,59.65,61.2,52.8,53.1,52.8,53.1,190.0,3834.14,8.02,42150.0,-3975.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,17000.0,8226.0,8226.0,8155.0,8155.0,8155.0,8155.0,2.0,37.79,12.29,169800.0,,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26550.0,90.9,90.9,85.15,87.0,87.0,252.55,21.0,419.54,1.38,12225.0,-300.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25000.0,756.2,762.15,645.1,664.75,660.95,664.75,2513.0,48397.66,1278.91,930075.0,32625.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25650.0,373.0,373.0,356.5,356.5,356.5,535.3,4.0,78.05,1.1,5175.0,-225.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26000.0,249.0,249.3,197.55,201.95,199.75,201.95,7354.0,144584.81,1181.81,1161900.0,129900.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,24000.0,1545.05,1552.95,1400.0,1424.25,1414.55,1424.25,189.0,3609.65,207.65,359400.0,2250.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25800.0,316.0,316.0,250.0,260.95,259.1,260.95,298.0,5827.12,60.82,52800.0,4650.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26100.0,200.0,200.85,168.1,171.4,168.9,171.4,404.0,7963.45,55.15,61950.0,-2250.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,24700.0,854.4,875.0,845.7,875.0,875.0,1026.15,14.0,268.41,9.06,6900.0,600.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25700.0,356.15,358.2,298.4,303.95,300.85,303.95,319.0,6222.15,73.43,25050.0,-3825.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25600.0,400.0,403.85,337.5,344.35,338.0,344.35,152.0,2959.98,41.58,34800.0,1125.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26150.0,185.0,185.0,157.1,157.55,157.55,357.75,33.0,651.54,4.32,6150.0,-225.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,24900.0,815.0,815.0,705.4,727.65,722.9,727.65,98.0,1883.76,53.61,12000.0,6375.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25850.0,282.4,288.85,280.45,282.85,282.85,457.95,18.0,352.79,3.81,8400.0,450.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25350.0,486.0,486.0,486.0,486.0,486.0,667.95,1.0,19.38,0.36,3675.0,-75.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25050.0,628.4,628.4,620.0,622.9,622.0,622.9,8.0,154.04,3.74,1125.0,300.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,24500.0,1101.1,1110.45,989.4,1013.95,1011.25,1013.95,144.0,2758.87,112.87,42750.0,6600.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25950.0,250.0,250.0,219.0,219.0,219.0,422.5,35.0,687.6,6.41,10800.0,900.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26050.0,233.3,233.3,169.8,177.0,182.0,177.0,30.0,590.56,4.43,10800.0,375.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25300.0,569.15,569.15,474.15,482.55,479.55,482.55,288.0,5576.24,111.44,36825.0,3975.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25100.0,680.75,693.05,587.05,599.8,595.15,599.8,178.0,3433.34,82.49,25800.0,3150.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,29000.0,6.05,6.7,5.5,6.15,5.7,6.15,596.0,12965.68,2.68,662100.0,-1500.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,24800.0,879.5,879.5,780.0,788.6,786.1,788.6,56.0,1075.82,34.22,10125.0,2625.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26200.0,179.95,180.0,143.5,145.15,143.5,145.15,698.0,13797.48,81.78,240150.0,-3900.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25900.0,269.95,269.95,225.6,229.8,228.0,229.8,166.0,3254.02,29.47,26025.0,-150.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25750.0,321.95,325.45,284.05,285.35,285.35,495.55,29.0,566.48,6.41,9150.0,900.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25450.0,405.3,418.9,405.0,416.0,416.0,416.0,19.0,368.5,5.83,19350.0,825.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,22000.0,3445.0,3445.0,3275.0,3317.6,3324.0,3317.6,29.0,550.92,72.42,165825.0,,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25250.0,551.85,579.4,508.0,511.5,508.0,511.5,10.0,193.42,4.04,4275.0,150.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,23500.0,1981.0,1981.0,1974.0,1974.0,1974.0,1920.65,5.0,95.55,7.42,450.0,375.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,26700.0,79.0,89.75,63.5,64.95,63.5,64.95,1167.0,23429.48,60.31,83175.0,-1725.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25400.0,516.6,516.6,420.65,436.65,431.9,436.65,255.0,4947.55,89.8,31800.0,8025.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-09-25,CE,25200.0,620.0,628.25,530.0,545.5,543.5,545.5,428.0,8269.93,180.73,59025.0,6600.0,25062.1,0.17248459958932238
NIFTY,2025-07-24,2025-12-24,CE,24000.0,2034.25,2050.65,1915.0,1939.9,1935.05,1939.9,338.0,6582.8,498.8,931125.0,2625.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2025-12-24,CE,20000.0,5000.0,5677.35,5000.0,5583.85,5576.0,5583.85,42.0,805.81,175.81,191150.0,-2850.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2025-12-24,CE,21000.0,4421.45,4720.0,4421.45,4617.75,4612.45,4617.75,20.0,384.39,69.39,180000.0,-375.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2025-12-24,CE,31000.0,17.2,17.95,16.4,17.0,16.8,17.0,94.0,2186.71,1.21,236800.0,-1875.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2025-12-24,CE,26000.0,707.05,709.95,620.1,637.45,630.1,637.45,3035.0,60684.99,1502.49,2013475.0,-25075.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2025-12-24,CE,28000.0,117.0,117.65,104.1,105.7,104.1,105.7,3591.0,75706.27,295.27,1516325.0,28575.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2025-12-24,CE,30000.0,26.05,28.5,25.25,25.9,25.8,25.9,851.0,19164.52,17.02,406550.0,5775.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2025-12-24,CE,25000.0,1302.0,1302.0,1175.0,1197.15,1192.0,1197.15,1191.0,23419.17,1087.92,1072700.0,375.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2025-12-24,CE,22000.0,3825.0,3825.0,3660.65,3693.1,3693.1,3693.1,22.0,424.95,61.95,445550.0,-450.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2025-12-24,CE,29000.0,48.95,48.95,44.15,44.75,44.4,44.75,747.0,16272.75,25.5,756375.0,8625.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2025-12-24,CE,27000.0,314.05,317.05,275.0,282.55,281.0,282.55,3841.0,78617.16,836.91,2124225.0,27700.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2025-12-24,CE,23000.0,2959.2,2959.2,2750.0,2783.65,2771.5,2783.65,102.0,1975.81,216.31,457925.0,1275.0,25062.1,0.4188911704312115
NIFTY,2025-07-24,2026-03-26,CE,25000.0,1705.9,1724.75,1640.0,1676.0,1676.0,1910.85,45.0,900.66,56.91,2550.0,-375.0,25062.1,0.6707734428473648
NIFTY,2025-07-24,2026-03-26,CE,26000.0,1110.0,1114.95,1050.0,1057.55,1055.0,1057.55,40.0,812.17,32.17,5325.0,300.0,25062.1,0.6707734428473648
NIFTY,2025-07-24,2026-03-26,CE,30000.0,89.9,93.1,85.25,88.85,88.95,88.85,57.0,1286.31,3.81,19200.0,2325.0,25062.1,0.6707734428473648
NIFTY,2025-07-24,2026-12-31,CE,27000.0,1824.45,1824.45,1750.0,1750.0,1750.0,2114.5,4.0,86.37,5.37,27075.0,75.0,25062.1,1.4373716632443532
NIFTY,2025-07-24,2026-12-31,CE,25000.0,2984.85,2985.0,2900.0,2905.85,2900.0,2905.85,28.0,586.82,61.82,26150.0,400.0,25062.1,1.4373716632443532
NIFTY,2025-07-24,2026-12-31,CE,22000.0,5210.0,5210.0,5050.0,5053.35,5050.0,5053.35,4.0,81.28,15.28,675.0,150.0,25062.1,1.4373716632443532
NIFTY,2025-07-24,2026-12-31,CE,28000.0,1325.0,1325.0,1260.7,1288.0,1288.0,1701.3,5.0,109.86,4.86,10575.0,,25062.1,1.4373716632443532
NIFTY,2025-07-24,2026-12-31,CE,29000.0,935.0,935.0,885.0,896.9,896.9,896.9,34.0,762.68,23.18,22200.0,675.0,25062.1,1.4373716632443532
NIFTY,2025-07-25,2025-07-31,CE,26050.0,2.4,2.5,1.7,2.2,2.15,2.2,104919.0,2050015.1,160.13,1347675.0,594975.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24600.0,438.45,442.0,279.1,292.5,288.2,292.5,56618.0,1058042.85,13440.75,307050.0,194925.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,23300.0,1640.0,1701.25,1554.75,1554.75,1554.75,1554.75,4.0,74.77,4.87,4725.0,-75.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24800.0,265.0,274.0,140.85,149.6,146.55,149.6,1013308.0,18976377.66,128848.86,3228075.0,2700375.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,22300.0,2590.0,2590.0,2544.25,2544.3,2544.25,2544.3,4.0,74.57,7.67,28050.0,-75.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24650.0,367.25,397.25,240.25,252.4,249.95,252.4,29112.0,544212.92,6004.82,120600.0,104775.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24350.0,531.95,567.0,499.85,517.85,517.8,517.85,410.0,7648.91,161.29,9075.0,5325.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24550.0,440.0,484.2,321.05,334.55,330.45,334.55,5311.0,99219.47,1430.68,28350.0,19200.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,23900.0,1036.15,1087.95,944.3,954.3,954.3,954.3,628.0,11739.83,482.93,35775.0,-10425.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,23750.0,1253.25,1253.25,1196.55,1198.0,1198.0,1113.0,28.0,523.98,25.23,3225.0,,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24300.0,696.0,730.4,545.0,563.8,563.0,563.8,1263.0,23571.26,553.09,52425.0,9075.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,27150.0,0.8,1.4,0.75,1.1,1.15,1.1,8513.0,173352.05,6.08,54300.0,-22200.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25200.0,56.0,60.0,25.3,27.25,26.9,27.25,1459572.0,27624849.9,38939.1,12591450.0,4491675.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25850.0,4.0,4.0,2.75,3.2,3.15,3.2,207250.0,4018547.13,487.75,1382850.0,293400.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,23500.0,1494.65,1505.0,1335.7,1352.2,1350.0,1352.2,794.0,14815.2,820.95,270225.0,-11100.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,23100.0,1754.55,1765.0,1748.3,1750.7,1749.35,1750.7,5.0,93.2,6.58,8925.0,-75.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24750.0,290.75,311.75,170.3,180.45,177.15,180.45,171882.0,3216333.94,25774.31,414525.0,376650.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,23000.0,1980.05,2008.0,1834.0,1852.8,1850.9,1852.8,993.0,18534.81,1405.56,533550.0,-43875.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24400.0,568.0,628.65,453.3,471.45,465.5,471.45,4022.0,75076.85,1474.25,47775.0,15000.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25650.0,6.85,7.9,4.75,5.2,5.15,5.2,247912.0,4770249.1,1042.0,1556850.0,492225.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,22250.0,2700.0,2700.0,2606.2,2632.0,2632.0,2608.9,7.0,130.58,13.77,20025.0,-150.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,26300.0,1.3,1.95,1.25,1.65,1.75,1.65,287940.0,5679938.58,322.08,3318600.0,1270425.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,23400.0,1456.7,1480.0,1456.6,1480.0,1480.0,1460.35,3.0,55.94,3.29,11925.0,-150.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,23600.0,1320.0,1320.0,1276.3,1276.3,1276.3,1261.3,16.0,298.72,15.52,14700.0,-375.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25050.0,121.2,121.2,47.15,51.75,50.8,51.75,927169.0,17468362.17,49174.59,3119925.0,1890075.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,26650.0,1.1,1.6,0.9,1.35,1.55,1.35,19760.0,394969.75,16.75,161925.0,3900.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,26250.0,1.4,2.0,1.25,1.7,1.8,1.7,104010.0,2047815.18,118.31,1302075.0,570000.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24200.0,796.05,825.0,644.7,662.4,662.15,662.4,648.0,12096.49,335.29,44550.0,150.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25550.0,11.0,12.05,6.5,7.05,7.1,7.05,329947.0,6324603.44,1994.05,1939950.0,865200.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,27400.0,0.85,1.35,0.7,1.05,1.3,1.05,227697.0,4679318.99,145.64,3439875.0,969075.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25900.0,2.95,3.4,2.35,2.95,3.05,2.95,460347.0,8943205.2,964.72,4651275.0,700125.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,22800.0,2161.0,2161.0,2040.0,2040.0,2040.0,2059.45,2.0,37.35,3.15,7800.0,-150.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,27000.0,0.7,1.4,0.7,1.2,1.4,1.2,191318.0,3874334.84,145.34,6564300.0,1298625.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24050.0,820.7,877.9,808.3,809.45,808.3,809.45,34.0,634.77,21.5,3675.0,-150.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,23850.0,1051.45,1053.35,996.0,1010.0,1010.0,1015.05,11.0,205.3,8.54,1350.0,-300.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,23950.0,940.35,942.0,885.0,908.7,908.7,908.7,156.0,2911.6,109.45,4125.0,-8025.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25750.0,4.95,5.4,3.65,4.05,3.9,4.05,347519.0,6712528.29,1067.6,2713950.0,1424700.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,23650.0,1344.7,1344.7,1199.95,1200.0,1200.0,1211.75,33.0,616.12,30.78,2325.0,-300.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,26900.0,0.85,1.5,0.75,1.25,1.5,1.25,103877.0,2095799.79,81.31,2114850.0,710025.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,22400.0,2576.85,2576.85,2542.0,2542.0,2542.0,2459.05,2.0,37.44,3.84,11250.0,,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25400.0,18.4,23.7,11.2,12.1,12.1,12.1,793754.0,15129701.15,8687.45,7003275.0,1343100.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25100.0,97.2,97.2,38.75,42.0,41.25,42.0,1659220.0,31304104.91,69288.41,9372675.0,4213050.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25450.0,19.65,19.65,9.3,10.05,10.0,10.05,434282.0,8293189.97,3832.29,2741400.0,1516125.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,27050.0,0.85,1.5,0.8,1.15,1.35,1.15,12293.0,249403.24,9.0,88500.0,14025.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25800.0,4.5,4.5,3.15,3.6,3.6,3.6,572270.0,11074964.77,1540.27,6200325.0,2452425.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,27250.0,0.8,1.4,0.75,1.1,1.3,1.1,10669.0,218055.22,7.53,103200.0,64875.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,26800.0,0.8,1.55,0.8,1.3,1.4,1.3,130888.0,2630948.41,99.61,2375025.0,1274550.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,26600.0,1.0,1.55,0.95,1.35,1.45,1.35,85366.0,1703123.21,71.51,1754700.0,509325.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24950.0,178.15,178.15,74.4,80.3,78.05,80.3,1503297.0,28250569.08,120123.97,3400275.0,3162975.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,26000.0,2.6,2.85,1.95,2.5,2.4,2.5,834557.0,16275314.21,1452.71,13156200.0,1225725.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,22900.0,2021.0,2021.0,1988.0,1988.0,1988.0,1959.55,7.0,130.69,10.47,3675.0,-300.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,27100.0,0.8,1.45,0.75,1.25,1.4,1.25,56842.0,1155359.53,45.88,1433700.0,1286700.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25950.0,2.5,3.0,2.15,2.65,2.65,2.65,147162.0,2864418.65,278.23,1411950.0,745950.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24850.0,240.0,240.0,114.95,122.7,119.5,122.7,1249403.0,23417155.77,131407.35,2923350.0,2855775.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,26700.0,1.0,1.5,0.85,1.3,1.4,1.3,50971.0,1020735.19,40.91,987450.0,173325.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,24900.0,210.0,210.0,92.7,99.6,97.25,99.6,2282490.0,42835909.7,210408.95,6461925.0,5853225.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,26450.0,1.25,1.8,1.1,1.5,1.45,1.5,42151.0,836211.71,41.25,171825.0,21750.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,27350.0,0.85,1.35,0.75,1.05,1.35,1.05,25085.0,514572.91,16.85,234000.0,165600.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,26550.0,1.05,1.6,0.95,1.35,1.5,1.35,57696.0,1148923.14,51.54,853425.0,99675.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25350.0,30.15,30.15,13.65,14.65,14.6,14.65,446747.0,8499859.82,6082.48,2224650.0,1048050.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25300.0,37.2,37.8,16.6,17.9,17.5,17.9,956342.0,18162803.56,16214.11,7183125.0,1913025.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25000.0,148.2,151.0,59.5,64.15,62.55,64.15,2774857.0,52208798.7,180229.95,14544975.0,9548025.0,24837.0,0.01642710472279261
NIFTY,2025-07-25,2025-07-31,CE,25500.0,15.7,15.7,7.55,8.3,8.2,8.3,1059252.0,20265872.67,7678.17,10839600.0,1702875.0,24837.0,0.01642710472279261
